index,ticker,yearReport,lengthReport,Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Interest Expenses,Sales,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Minority Interest,Attributable to parent company,stock_code,report_type,scraped_at,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Fixed assets (Bn. VND),Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Net Profit/Loss before tax,Depreciation and Amortisation,Provision for credit losses,Unrealized foreign exchange gain/loss,Profit/Loss from investing activities,Interest Expense,Operating profit before changes in working capital,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Net cash inflows/outflows from operating activities,Purchase of fixed assets,Proceeds from disposal of fixed assets,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Investment in other entities,Proceeds from divestment in other entities,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Payments for share repurchases,Proceeds from borrowings,Repayment of borrowings,Dividends paid,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,Meta_ticker,Meta_yearReport,Meta_lengthReport,Chỉ tiêu cơ cấu nguồn vốn_(ST+LT borrowings)/Equity,Chỉ tiêu cơ cấu nguồn vốn_Debt/Equity,Chỉ tiêu cơ cấu nguồn vốn_Fixed Asset-To-Equity,Chỉ tiêu cơ cấu nguồn vốn_Owners' Equity/Charter Capital,Chỉ tiêu hiệu quả hoạt động_Asset Turnover,Chỉ tiêu hiệu quả hoạt động_Fixed Asset Turnover,Chỉ tiêu hiệu quả hoạt động_Days Sales Outstanding,Chỉ tiêu hiệu quả hoạt động_Days Inventory Outstanding,Chỉ tiêu hiệu quả hoạt động_Days Payable Outstanding,Chỉ tiêu hiệu quả hoạt động_Cash Cycle,Chỉ tiêu hiệu quả hoạt động_Inventory Turnover,Chỉ tiêu khả năng sinh lợi_EBIT Margin (%),Chỉ tiêu khả năng sinh lợi_Gross Profit Margin (%),Chỉ tiêu khả năng sinh lợi_Net Profit Margin (%),Chỉ tiêu khả năng sinh lợi_ROE (%),Chỉ tiêu khả năng sinh lợi_ROIC (%),Chỉ tiêu khả năng sinh lợi_ROA (%),Chỉ tiêu khả năng sinh lợi_EBITDA (Bn. VND),Chỉ tiêu khả năng sinh lợi_EBIT (Bn. VND),Chỉ tiêu khả năng sinh lợi_Dividend yield (%),Chỉ tiêu thanh khoản_Current Ratio,Chỉ tiêu thanh khoản_Cash Ratio,Chỉ tiêu thanh khoản_Quick Ratio,Chỉ tiêu thanh khoản_Interest Coverage,Chỉ tiêu thanh khoản_Financial Leverage,Chỉ tiêu định giá_Market Capital (Bn. VND),Chỉ tiêu định giá_Outstanding Share (Mil. Shares),Chỉ tiêu định giá_P/E,Chỉ tiêu định giá_P/B,Chỉ tiêu định giá_P/S,Chỉ tiêu định giá_P/Cash Flow,Chỉ tiêu định giá_EPS (VND),Chỉ tiêu định giá_BVPS (VND),Chỉ tiêu định giá_EV/EBITDA,year,quarter,period,company_report
2,GAS,2025.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,64857286428940.0,10377145910363.0,30730802707604.0,19777698700821.0,3225558512687.0,746080597465.0,23776852681762.0,17089849325838.0,374941837090.0,3422188765331.0,88634139110702.0,19860792028126.0,14439813602726.0,5420978425400.0,68773347082576.0,68773347082576.0,300272460670.0,13611780607173.0,1350749571217.0,88634139110702.0,205787039963.0,3357742646765.0,0.0,23426729190000.0,23426729190000.0,1913640737079.0,176527470385.0,1079947845234.0,0.0,3386521349063.0,35000000000.0,647501219855.0,705386247544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,2,2025-Q2,GAS_Balance_Sheet
3,GAS,2025.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,57719064984752.0,8166654567957.0,28836790419970.0,16942945640980.0,2961358257452.0,811316098393.0,24301714554043.0,17777687096312.0,399802183373.0,3696352746280.0,82020779538795.0,17693590948680.0,11874835773588.0,5818755175092.0,64327188590115.0,64327188590115.0,300272460670.0,12309240466799.0,1323185954289.0,82020779538795.0,339648343487.0,3094392235281.0,0.0,23426729190000.0,23426729190000.0,2306763503262.0,215076025603.0,1053560520455.0,0.0,3658839319180.0,35000000000.0,577196468970.0,644527808364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,2025-Q1,GAS_Balance_Sheet
4,GAS,2024.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,57290495430038.0,5567983431468.0,27494031282702.0,19098417078475.0,4598950949593.0,531112687800.0,24564385978120.0,18221636601588.0,399715358524.0,3663465910698.0,81854881408158.0,20283886142528.0,14575489059608.0,5708397082920.0,61570995265630.0,61570995265630.0,300272460670.0,9553019715422.0,1323213381181.0,81854881408158.0,375639323197.0,4732006717115.0,0.0,23426729190000.0,23426729190000.0,2290752009267.0,270548145715.0,933829846483.0,0.0,3630161349445.0,35000000000.0,460754042609.0,531249275544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,2024-Q4,GAS_Balance_Sheet
5,GAS,2024.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,67283218057472.0,12082560123616.0,32721750549454.0,19498330570365.0,2382245362928.0,598331451109.0,24572377896434.0,18653945924733.0,387091486462.0,3620252111060.0,91855595953906.0,32198740492100.0,26091963534022.0,6106776958078.0,59656855461806.0,59656855461806.0,282322856475.0,7553627365579.0,1408465927199.0,91855595953906.0,377498954212.0,2491980870020.0,0.0,23426729190000.0,23426729190000.0,2676773518269.0,180721903169.0,880714899477.0,0.0,3578250577388.0,35000000000.0,413098746058.0,479502828641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,2024-Q3,GAS_Balance_Sheet
6,GAS,2024.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,70470100956080.0,7555301267056.0,36364277497378.0,23225915400228.0,2783944648950.0,540662142468.0,24696809019593.0,18797627699138.0,375194423691.0,3553047525818.0,95166909975673.0,24245956554701.0,17644684180307.0,6601272374394.0,70920953420972.0,70920953420972.0,282322856474.0,18866449070100.0,1359742181845.0,95166909975673.0,353068062538.0,2893680156042.0,0.0,22967398470000.0,22967398470000.0,3259053101621.0,142835648365.0,1145826745790.0,0.0,3517203928435.0,35000000000.0,48097309757.0,110973164939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,2,2024-Q2,GAS_Balance_Sheet
7,GAS,2024.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,66458956267202.0,6074928497007.0,36537764078954.0,20907182025286.0,2539448444443.0,399633221512.0,25316981045701.0,19160343223363.0,400516305773.0,3548375863083.0,91775937312903.0,23875666098026.0,16434181173324.0,7441484924702.0,67900271214877.0,67900271214877.0,282322856474.0,19448880504220.0,1282420988510.0,91775937312903.0,386651694501.0,2664778546791.0,0.0,22967398470000.0,22967398470000.0,4233471022988.0,136927958863.0,1497790878710.0,0.0,3512518042490.0,35000000000.0,274227240466.0,347556387321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,2024-Q1,GAS_Balance_Sheet
8,GAS,2023.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,62217752152939.0,5668895193049.0,35084645516061.0,16865314290394.0,3944544425746.0,654352727689.0,25536703177509.0,19532137951089.0,398010821463.0,3475909955425.0,87754455330448.0,22455835056055.0,14971948871764.0,7483886184291.0,65298620274393.0,65298620274393.0,282322856474.0,16879761088028.0,1249889464218.0,87754455330448.0,264140292943.0,4069874528094.0,0.0,22967398470000.0,22967398470000.0,4270501721940.0,119146697342.0,1604782571952.0,0.0,3435836263150.0,35000000000.0,242611871669.0,318104299805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,4,2023-Q4,GAS_Balance_Sheet
9,GAS,2023.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,59128795405771.0,10851522950436.0,28908511156004.0,16197071467486.0,2397612205402.0,774077626443.0,25509715401551.0,19554745676519.0,389319518294.0,3584450543586.0,84638510807322.0,21967229962854.0,13584866678486.0,8382363284368.0,62671280844468.0,62671280844468.0,236959539600.0,14309167502728.0,1193149587495.0,84638510807322.0,365609492276.0,2472018286115.0,0.0,19139500000000.0,19139500000000.0,5293932973491.0,115132352729.0,897011307486.0,0.0,3533987610563.0,35000000000.0,90553370170.0,156742132220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,3,2023-Q3,GAS_Balance_Sheet
10,GAS,2023.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,62984581522290.0,12499180008661.0,28268090837474.0,19124804781622.0,2338732917047.0,753772977486.0,25262511201472.0,15130118508739.0,414941031199.0,3001107311307.0,88247092723762.0,20796045269697.0,12546218422492.0,8249826847205.0,67451047454065.0,67451047454065.0,191518297085.0,18883617297033.0,1398460434885.0,88247092723762.0,341453441425.0,2413138997760.0,0.0,19139500000000.0,19139500000000.0,5177506554059.0,121606184768.0,858679168972.0,0.0,2956410565017.0,35000000000.0,86243214186.0,149494096197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,2,2023-Q2,GAS_Balance_Sheet
11,GAS,2023.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,57952012334363.0,12714013568114.0,24165495262737.0,18097175503262.0,2127765124993.0,847562875257.0,26176371446281.0,15816238438361.0,400221985887.0,3761679221838.0,84128383780644.0,19558855749945.0,10555594437939.0,9003261312006.0,64569528030699.0,64569528030699.0,196658562647.0,22581985091345.0,1371360790042.0,84128383780644.0,393030630677.0,2202171205706.0,0.0,19139500000000.0,19139500000000.0,6026796732059.0,161573911097.0,44996858992.0,0.0,3718153738864.0,35000000000.0,112723836329.0,180567328681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,1,2023-Q1,GAS_Balance_Sheet
12,GAS,2022.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,55651707958020.0,10549337638537.0,23726498790237.0,16191131770955.0,4102441805643.0,1082297952648.0,27154673281364.0,16369664841026.0,406687103230.0,4052685959657.0,82806381239384.0,21489088811223.0,12487956920689.0,9001131890534.0,61317292428161.0,61317292428161.0,196658562647.0,19242897173727.0,1458213105122.0,82806381239384.0,223750541755.0,4185337349642.0,0.0,19139500000000.0,19139500000000.0,6037962890208.0,128097532572.0,44996858992.0,0.0,3997897390212.0,35000000000.0,92362544210.0,168689074161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,4,2022-Q4,GAS_Balance_Sheet
13,GAS,2022.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,57329016363977.0,10206278543029.0,25793995100008.0,17522046269497.0,2536824600677.0,1269871850766.0,27894846842380.0,17077040402901.0,400625600819.0,4851360766468.0,85223863206357.0,27210833884142.0,15493286675805.0,11717547208337.0,58013029322215.0,58013029322215.0,196658562648.0,16023172827194.0,1373674345708.0,85223863206357.0,248585275695.0,2621657690676.0,0.0,19139500000000.0,19139500000000.0,8960439164636.0,134164113739.0,22500000000.0,0.0,4787328225297.0,35000000000.0,79545446225.0,147838558867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,3,2022-Q3,GAS_Balance_Sheet
14,GAS,2022.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,60393770234221.0,9054658184090.0,27617478798638.0,20633189886263.0,2107155077845.0,981288287385.0,28145700038987.0,17422757655931.0,415349579430.0,4681744956807.0,88539470273208.0,27967582653074.0,17014431768668.0,10953150884406.0,60571887620134.0,60571887620134.0,196658562648.0,18762422641870.0,1193282828951.0,88539470273208.0,194447242615.0,2190616475999.0,0.0,19139500000000.0,19139500000000.0,8204318613980.0,129369743612.0,22500000000.0,0.0,4625136414449.0,35000000000.0,97706294405.0,168033469902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,2,2022-Q2,GAS_Balance_Sheet
15,GAS,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,57191407495469.0,8648444105639.0,25048928654952.0,20684169362779.0,2094568899208.0,715296472891.0,27978748208217.0,17972543138207.0,399368176514.0,4364289426946.0,85170155703686.0,29460831459392.0,18619859339324.0,10840972120068.0,55709324244294.0,55709324244294.0,196658562649.0,13949540186632.0,1152818955364.0,85170155703686.0,230324574676.0,2178030297362.0,0.0,19139500000000.0,19139500000000.0,8113095957168.0,49958201397.0,501538964190.0,0.0,4311436331820.0,35000000000.0,130044945415.0,207977387687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,1,2022-Q1,GAS_Balance_Sheet
16,GAS,2021.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,51395282303213.0,5600330735432.0,24499825654952.0,16920750783526.0,3241216225272.0,1133158904031.0,27372792385351.0,18098268868761.0,400162192660.0,3794212189837.0,78768074688564.0,26575344013434.0,16561261573886.0,10014082439548.0,52192730675130.0,52192730675130.0,196658562647.0,10487292270016.0,1098473302817.0,78768074688564.0,413405237823.0,3324677623426.0,0.0,19139500000000.0,19139500000000.0,7510120451721.0,104816808984.0,484740000000.0,638356134.0,3744292533015.0,35000000000.0,117380137693.0,187160253871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,4,2021-Q4,GAS_Balance_Sheet
17,GAS,2021.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,47691610231135.0,5994119472080.0,23594578773344.0,14762971629838.0,2376664348665.0,963276007208.0,25526634163276.0,18695392203111.0,394298174079.0,2379036194204.0,73218244394411.0,23025099014563.0,13841165658679.0,9183933355884.0,50193145379848.0,50193145379848.0,196658562648.0,8550242800618.0,1035937476932.0,73218244394411.0,501120373948.0,2399598145005.0,0.0,19139500000000.0,19139500000000.0,6916261691157.0,52768751310.0,958248272497.0,638356134.0,2321054921457.0,35000000000.0,116733803478.0,187022113084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,3,2021-Q3,GAS_Balance_Sheet
18,GAS,2021.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GAS,Balance Sheet,2026-02-26 01:41:14,50213422327082.0,5947560639666.0,25650532773344.0,15328324085809.0,1990374242842.0,1296630585421.0,24613014889519.0,19330095576422.0,373751442755.0,1207346188115.0,74826437216601.0,26981135438345.0,20039328990025.0,6941806448320.0,47845301778256.0,47845301778256.0,196658562648.0,6156899737283.0,1081436938675.0,74826437216601.0,449817724457.0,2056852870273.0,0.0,19139500000000.0,19139500000000.0,4677596266574.0,175309603853.0,962640000000.0,638356134.0,1151283171419.0,35000000000.0,108801716439.0,182707631082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2,2021-Q2,GAS_Balance_Sheet
